"Series_reference","Period","Type","Data_value","Lower_CI","Upper_CI","Units","Indicator","Cause","Validation","Population","Age","Severity"
"M_M02","2015","Single year","53.5730793961759","48.1540948513599","58.9920639409918","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2016","Single year","60.5291371450007","54.7383332844841","66.3199410055173","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_M02","2017","Single year","67.8499733433819","61.7825037952968","73.917442891467","Per 100,000 people","Age-standardised rate","Motor vehicle traffic crashes","Validated","Maori","All ages","Serious non-fatal"
"M_I21","2000","Single year","1396","1322.76970221493","1469.23029778506","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2001","Single year","1379","1306.21695448981","1451.78304551018","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2002","Single year","1314","1242.95299520463","1385.04700479536","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2003","Single year","1433","1358.80558990021","1507.19441009978","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2004","Single year","1360","1287.72009963936","1432.27990036063","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2005","Single year","1494","1418.24289156708","1569.75710843291","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2006","Single year","1552","1474.78637367849","1629.2136263215","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2007","Single year","1528","1451.38571231147","1604.61428768852","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2008","Single year","1489","1413.36976673304","1564.63023326695","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2009","Single year","1531","1454.3105388304","1607.68946116959","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2010","Single year","1571","1493.31517646727","1648.68482353272","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2011","Single year","1467","1391.93056487518","1542.06943512481","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2012","Single year","1574","1496.24103791991","1651.75896208008","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2013","Single year","1563","1485.51322605279","1640.4867739472","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2014","Single year","1519","1442.61167662113","1595.38832337886","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I21","2015","Single year","1652","1572.33765022429","1731.6623497757","Injuries","Number","All","Validated","Maori","All ages","Serious"
"M_I22","2000","Single year","242.786453809241","230.014216484293","255.55869113419","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2001","Single year","235.910595397078","223.438846086791","248.382344707365","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2002","Single year","221.209987060005","209.244875628539","233.175098491472","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2003","Single year","237.645107794361","225.340893847465","249.949321741257","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2004","Single year","221.917734858279","210.120751249899","233.714718466659","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2005","Single year","240.070814988817","227.887733104056","252.253896873578","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2006","Single year","245.490899623338","233.256143582767","257.725655663909","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2007","Single year","238.126378121609","226.14975525522","250.103000987997","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2008","Single year","226.896878392605","215.317497365843","238.476259419367","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2009","Single year","229.956391698144","218.363027514981","241.549755881307","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2010","Single year","230.181297281869","218.700612526966","241.661982036772","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2011","Single year","211.313966963556","200.375736027235","222.252197899876","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2012","Single year","222.640607751059","211.480953336871","233.800262165248","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2013","Single year","216.752075740591","205.811507658686","227.692643822496","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2014","Single year","207.902461529069","197.231566776787","218.573356281352","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_I22","2015","Single year","223.041560732206","212.032394890918","234.050726573494","Per 100,000 people","Age-standardised rate","All","Validated","Maori","All ages","Serious"
"M_A21","2000","Single year","191","163.912758819832","218.087241180167","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2001","Single year","240","209.63636851484","270.363631485159","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2002","Single year","221","191.863040663559","250.13695933644","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2003","Single year","208","179.732997422712","236.267002577287","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2004","Single year","212","183.462493627032","240.537506372967","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2005","Single year","218","189.061478563836","246.938521436163","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2006","Single year","257","225.579387069657","288.420612930342","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2007","Single year","225","195.600540231899","254.3994597681","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2008","Single year","219","189.995181749715","248.004818250284","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2009","Single year","305","270.770700557684","339.229299442315","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2010","Single year","266","234.033954790987","297.966045209012","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2011","Single year","228","198.405192835258","257.594807164742","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2012","Single year","247","216.1967480822","277.8032519178","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2013","Single year","254","222.763314188981","285.236685811018","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2014","Single year","232","202.146717996156","261.853282003844","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A21","2015","Single year","258","226.518316821696","289.481683178303","Injuries","Number","Assault","Validated","Maori","All ages","Serious"
"M_A22","2000","Single year","32.7345744102394","28.0780130225794","37.3911357978993","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2001","Single year","40.6318935621359","35.4824601264565","45.7813269978152","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2002","Single year","37.0395769823829","32.1543503293821","41.9248036353837","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2003","Single year","34.4941956882255","29.8064672342806","39.1819241421704","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2004","Single year","34.7856884151017","30.1021293481395","39.4692474820639","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2005","Single year","35.4004370467004","30.6980166097456","40.1028574836552","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2006","Single year","41.2135833839687","36.1680535306464","46.259113237291","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2007","Single year","35.7050727959887","31.0288021362463","40.381343455731","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2008","Single year","34.3792142788111","29.8094797810365","38.9489487765857","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2009","Single year","47.0313104769768","41.7290749391155","52.3335460148381","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2010","Single year","40.2790904736039","35.4028167080464","45.1553642391614","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2011","Single year","34.0337555080138","29.5802798458639","38.4872311701637","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2012","Single year","37.4595967862052","32.7404973717872","42.1786962006233","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2013","Single year","37.566638655421","32.889075128871","42.2442021819711","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2014","Single year","33.0012188567159","28.681943767319","37.3204939461128","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_A22","2015","Single year","37.2976719869815","32.6738632146271","41.921480759336","Per 100,000 people","Age-standardised rate","Assault","Validated","Maori","All ages","Serious"
"M_S21","2000","Single year","120","98.5296702753941","141.470329724605","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Serious"
"M_S21","2001","Single year","111","90.3504980908243","131.649501909175","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Serious"
"M_S21","2002","Single year","99","79.4986045820121","118.501395417987","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Serious"
"M_S21","2003","Single year","111","90.3504980908243","131.649501909175","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Serious"
"M_S21","2004","Single year","140","116.809393390918","163.190606609081","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Serious"
"M_S21","2005","Single year","137","114.05920972514","159.940790274859","Injuries","Number","Intentional self-harm","Validated","Maori","All ages","Serious"
